,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Maximum Sharpe Ratio,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Equally Weighted,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Global Minimum Variance,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 6.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 9.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 12.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 15.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%,Target Returns 18.0%
,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights,Returns,Account History,Drawdown,Previous Peak,Weights
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06,0.01185908109571665,5836.2443408619865,0.0,5836.24434081891,"[1.78872462e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.99309929e-15
 0.00000000e+00 0.00000000e+00 8.95990948e-01 1.04009052e-01]",0.003738173872468664,5325.424351519946,0.0,5325.424351480647,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.002296832443060781,1337.9210546891798,0.0,1337.9210546793047,"[1.00000000e+00 0.00000000e+00 2.38119247e-12 2.03258244e-12
 1.55195301e-13 2.99187064e-12 2.94218816e-12 0.00000000e+00
 3.60683705e-14 0.00000000e+00 6.91599555e-13 0.00000000e+00]",0.005752747335582731,5507.039184497532,0.0,5507.039184456896,"[4.99392965e-01 1.86482774e-17 3.34476370e-17 0.00000000e+00
 1.76291273e-16 8.67361738e-19 2.27682456e-17 4.64621016e-02
 0.00000000e+00 0.00000000e+00 3.95133048e-01 5.90118860e-02]",0.00927354410086667,8672.249497821955,0.0,8672.249497757944,"[1.82278521e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.81892565e-17 0.00000000e+00 1.95056951e-01
 0.00000000e+00 2.51534904e-17 5.58575426e-01 6.40891025e-02]",0.010244713610316536,12887.225073873564,0.0,12887.225073778473,"[2.50868903e-02 0.00000000e+00 0.00000000e+00 2.91650384e-17
 0.00000000e+00 2.48282297e-17 0.00000000e+00 7.77082798e-02
 1.34657910e-16 3.95733793e-18 7.93184943e-01 1.04019887e-01]",0.0217076287869995,14325.965495419232,0.0,14325.965495313525,"[5.16658678e-13 2.39755044e-13 1.52294413e-17 7.05510201e-17
 4.58459549e-14 3.77359862e-14 2.66841531e-13 1.80245275e-17
 1.59688239e-13 2.19086908e-17 1.00000000e+00 5.01084500e-17]",0.0217076287869975,13845.339581319713,0.0,13845.33958121754,"[1.73583533e-13 3.54656324e-19 7.91894130e-13 8.07514132e-19
 6.85785486e-13 1.92568332e-13 6.53191391e-20 7.62175229e-14
 2.04794740e-13 6.95841588e-14 1.00000000e+00 1.07976143e-18]"
2021-07,0.021238810467777203,5960.199228261192,0.0,5960.1992282172005,"[5.26310881e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.08437435e-16 3.90930632e-16
 1.51981731e-16 8.17735545e-17 8.90154731e-01 1.09845269e-01]",0.003929511159461496,5346.350665938112,0.0,5346.350665898657,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0015148852017765613,1339.9478514960738,0.0,1339.9478514861837,"[1.00000000e+00 2.27128039e-12 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.14607082e-11
 0.00000000e+00 7.09858561e-12 0.00000000e+00 2.74221618e-11]",0.0109671889182823,5567.4359236143,0.0,5567.435923573217,"[5.00697235e-01 0.00000000e+00 1.14925430e-17 0.00000000e+00
 1.33140027e-16 0.00000000e+00 0.00000000e+00 2.88712129e-02
 0.00000000e+00 0.00000000e+00 4.05062677e-01 6.53688750e-02]",0.014829874214877359,8800.857867034687,0.0,8800.857866969729,"[1.68208363e-01 0.00000000e+00 1.35308431e-16 2.94902991e-16
 6.93889390e-17 5.63785130e-18 0.00000000e+00 1.95156475e-01
 5.81674466e-17 0.00000000e+00 5.65871839e-01 7.07633230e-02]",0.0200454472655216,13145.555264490804,0.0,13145.555264393806,"[1.75719721e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.50521303e-17 0.00000000e+00 5.84756049e-02
 0.00000000e+00 5.42101086e-19 8.04649850e-01 1.19302573e-01]",0.020741813785020824,14623.112004015851,0.0,14623.112003907952,"[3.91153341e-13 6.51904112e-17 1.91686506e-13 6.37150507e-17
 1.98554612e-14 5.02960442e-14 1.42363988e-17 1.23942972e-17
 4.69810196e-13 2.65812737e-13 1.00000000e+00 1.10899063e-16]",0.020741813794741493,14132.51703684041,0.0,14132.51703673612,"[2.95158007e-13 9.40623955e-13 4.65002332e-16 4.21992035e-10
 4.49942119e-17 2.04652814e-13 4.87665864e-12 4.32614965e-17
 1.07817848e-16 2.27354349e-16 1.00000000e+00 2.44622559e-12]"
2021-08,0.021616459610433125,6089.037634149035,0.0,6089.037634104092,"[1.72872593e-15 0.00000000e+00 1.65513150e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.28473474e-16 8.60823944e-01 1.39176056e-01]",0.015428879268930551,5428.838864892237,0.0,5428.838864852174,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.001515471062503826,1341.9785036902801,0.0,1341.9785036803753,"[1.00000000e+00 6.86797841e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.44874432e-12
 0.00000000e+00 2.20258534e-12 0.00000000e+00 8.43293491e-12]",0.010632716492905425,5626.632891382508,0.0,5626.632891340989,"[5.27797500e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.09504419e-17 8.99887803e-18
 0.00000000e+00 1.51788304e-17 3.91459852e-01 8.07426479e-02]",0.015196889525046275,8934.603531765648,0.0,8934.603531699702,"[2.15223090e-01 1.38344197e-16 0.00000000e+00 5.11743425e-17
 5.11743425e-17 6.93889390e-18 5.20417043e-18 1.38438095e-01
 1.21430643e-16 9.95297594e-17 5.51578477e-01 9.47603385e-02]",0.01955248727044956,13402.583566462752,0.0,13402.583566363857,"[5.42762555e-02 0.00000000e+00 1.58293517e-16 5.34728511e-16
 1.54390389e-16 0.00000000e+00 0.00000000e+00 2.27826894e-02
 0.00000000e+00 0.00000000e+00 7.68487167e-01 1.54453888e-01]",0.0288809022577321,15045.440672507702,0.0,15045.440672396688,"[6.85925019e-17 1.77297088e-13 7.27972178e-14 1.00000000e+00
 3.59568594e-17 1.09684115e-14 1.53002508e-16 5.53006507e-17
 1.70344612e-13 1.55098143e-13 7.85402179e-17 7.80519390e-14]",0.02888101390961051,14540.678457959206,0.0,14540.678457851904,"[5.83903811e-24 4.40612648e-21 1.12542822e-18 1.00000000e+00
 1.17131489e-12 8.44358762e-13 3.47927289e-13 3.24886490e-12
 1.77644194e-18 9.15679741e-19 4.45080851e-06 3.05207301e-19]"
2021-09,-0.03651161488627397,5866.717037022956,-0.03651161488627405,6089.037634104092,"[1.21750079e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.00680092e-15
 0.00000000e+00 4.85805251e-16 8.97007605e-01 1.02992395e-01]",-0.025519669290314018,5290.296692429783,-0.025519669290314087,5428.838864852174,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.00032891249719724236,1342.419897191114,0.0,1342.419897181206,"[1.00000000e+00 4.97310526e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.16661974e-12
 0.00000000e+00 9.87029902e-13 0.00000000e+00 4.04414002e-12]",-0.0179117310607253,5525.8501562546335,-0.01791173106072542,5626.632891340989,"[5.02389242e-01 0.00000000e+00 0.00000000e+00 8.45677695e-18
 0.00000000e+00 1.19045399e-16 4.66206934e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.28776816e-01 6.88339420e-02]",-0.026789157670231933,8695.253029032167,-0.02678915767023181,8934.603531699702,"[1.81523342e-01 1.15467531e-16 1.82145965e-17 0.00000000e+00
 3.72965547e-17 5.11743425e-17 2.51534904e-17 1.31224983e-01
 2.29850861e-17 0.00000000e+00 6.07763008e-01 7.94886674e-02]",-0.03605107335413016,12919.406043173343,-0.036051073354130214,13402.583566363857,"[8.47801300e-04 3.56609341e-17 0.00000000e+00 1.94289029e-16
 7.25744196e-17 0.00000000e+00 0.00000000e+00 7.03501071e-03
 1.01101853e-17 7.39967983e-18 8.38292335e-01 1.53824853e-01]",-0.03704813198466528,14488.035200705186,-0.037048131984665396,15045.440672396688,"[3.87745488e-14 2.17353918e-13 3.16191528e-13 1.19862360e-20
 9.57493004e-21 7.49900206e-21 5.15470726e-21 2.01416121e-20
 2.32272540e-13 2.61762843e-13 1.00000000e+00 7.85344186e-14]",-0.03704813198470802,14001.973483301532,-0.037048131984708,14540.678457851904,"[1.33544395e-12 3.41173105e-17 1.07496634e-12 5.58062169e-17
 7.89741569e-13 3.13125246e-14 9.21543898e-18 4.75318060e-17
 2.40309007e-17 5.93180120e-13 1.00000000e+00 1.99500895e-18]"
2021-10,0.0520720067711804,6172.2087662994145,0.0,6172.208766253858,"[3.85036972e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.15304810e-15
 0.00000000e+00 1.20161017e-15 8.66467655e-01 1.33532345e-01]",0.033022652199375724,5464.9963201354,0.0,5464.99632009507,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",4.514556760759625e-05,1342.4805014993403,0.0,1342.4805014894318,"[1.00000000e+00 0.00000000e+00 2.40042708e-12 2.10866047e-12
 2.52589616e-13 2.90097113e-12 2.77312895e-12 0.00000000e+00
 3.39867023e-14 0.00000000e+00 8.04981082e-13 0.00000000e+00]",0.023012558435354658,5653.014105880457,0.0,5653.014105838742,"[5.44060793e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.58293517e-17 6.20163643e-17 4.98732999e-18 0.00000000e+00
 6.28837260e-17 2.81892565e-17 3.77352316e-01 7.85868905e-02]",0.03412192672383885,8991.95181573404,0.0,8991.951815667673,"[3.25455808e-01 3.90312782e-18 1.64527680e-17 0.00000000e+00
 5.42101086e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.51028104e-17 1.05818132e-16 5.60565807e-01 1.13978385e-01]",0.04518821634241488,13503.210958467762,0.0,13503.210958368125,"[1.05588549e-01 1.31188463e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.92734587e-18 3.14418630e-17 4.16139283e-03
 0.00000000e+00 0.00000000e+00 7.43511539e-01 1.46738520e-01]",0.05671821735216809,15309.770730224645,0.0,15309.770730111679,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.78733418e-17 2.18850742e-18 2.01900207e-17 1.10325100e-17
 9.32431703e-18 4.08072520e-17 9.75610110e-01 2.43898901e-02]",0.06743122415529501,14946.143695870534,0.0,14946.143695760242,"[2.17176372e-13 7.88297409e-13 4.96434928e-13 1.00000000e+00
 1.15685916e-16 8.89538098e-18 4.60498744e-13 2.47224955e-16
 9.57344101e-17 1.09289775e-17 1.74255219e-13 1.38454396e-12]"
2021-11,-0.00633983545362482,6133.077978335656,-0.0063398354536247405,6172.208766253858,"[2.85963252e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.18564871e-15
 0.00000000e+00 1.95026426e-15 7.79106470e-01 2.20893530e-01]",-0.016937111696715745,5372.435067039127,-0.0169371116967157,5464.99632009507,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.0008078929173441773,1341.3959210105063,-0.0008078929173440869,1342.4805014894318,"[1.00000000e+00 0.00000000e+00 1.55504776e-12 1.32012457e-12
 2.04794515e-13 1.86374527e-12 1.83893178e-12 0.00000000e+00
 5.72458747e-14 0.00000000e+00 4.88956098e-13 0.00000000e+00]",-0.0035380215672686788,5633.013620053777,-0.0035380215672685977,5653.014105838742,"[5.05960837e-01 0.00000000e+00 2.51534904e-17 6.52689708e-17
 2.94902991e-17 0.00000000e+00 0.00000000e+00 2.77555756e-17
 0.00000000e+00 3.03576608e-17 3.67798440e-01 1.26240723e-01]",-0.005387342104654302,8943.509095114114,-0.005387342104654456,8991.951815667673,"[2.13077873e-01 0.00000000e+00 0.00000000e+00 8.23993651e-17
 0.00000000e+00 5.11743425e-17 2.60140759e-17 9.05655705e-02
 0.00000000e+00 0.00000000e+00 5.26457626e-01 1.69898931e-01]",-0.006377032026640195,13417.100549723134,-0.006377032026640211,13503.210958368125,"[1.01749519e-02 0.00000000e+00 1.59919820e-16 9.90960786e-16
 1.73472348e-18 0.00000000e+00 2.16840434e-18 3.84984920e-02
 3.38271078e-17 1.73038667e-16 7.18305144e-01 2.33021412e-01]",-0.007699860987238405,15191.887623855424,-0.007699860987238444,15309.770730111679,"[2.13736625e-16 1.12792793e-13 1.06996595e-13 1.00000000e+00
 2.01834274e-16 1.31902402e-13 1.43404030e-16 9.00478070e-17
 1.07733178e-13 5.32403166e-14 1.00258879e-16 1.26549259e-13]",-0.007699860987298579,14831.060467116142,-0.007699860987298596,14946.143695760242,"[1.68327749e-16 1.20402950e-16 1.53321691e-13 1.00000000e+00
 7.61375088e-13 1.83269642e-16 9.27279263e-13 4.50995499e-13
 4.89454031e-13 4.04609455e-13 9.82740837e-17 8.29375569e-13]"
2021-12,0.03997631199713014,6378.25581710033,0.0,6378.255817053253,"[0.00000000e+00 1.33273180e-16 2.18117802e-16 0.00000000e+00
 0.00000000e+00 3.68815310e-15 1.78727202e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.48400032e-01 2.51599968e-01]",0.03698094867210555,5571.11281249752,0.0,5571.112812456407,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",0.0034580624099966872,1346.0345518218755,0.0,1346.034551811941,"[1.00000000e+00 0.00000000e+00 4.05347284e-11 3.57665425e-11
 5.56514557e-12 4.95440217e-11 4.80483847e-11 0.00000000e+00
 3.32775474e-13 0.00000000e+00 1.31412520e-11 0.00000000e+00]",0.020741343473306584,5749.849890337126,0.0,5749.849890294698,"[5.22692824e-01 0.00000000e+00 4.33680869e-19 0.00000000e+00
 6.07153217e-18 0.00000000e+00 2.03830008e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.41868003e-01 1.35439172e-01]",0.02904984146600209,9203.316616476926,0.0,9203.316616408998,"[2.94425050e-01 0.00000000e+00 0.00000000e+00 1.91158396e-16
 4.55364912e-17 7.99057001e-17 2.11419424e-17 0.00000000e+00
 2.19008839e-17 0.00000000e+00 5.09841116e-01 1.95733834e-01]",0.037410353708211774,13919.03902702692,0.0,13919.039026924214,"[2.66516743e-02 3.10380058e-17 0.00000000e+00 0.00000000e+00
 1.39862080e-17 1.10588622e-17 0.00000000e+00 6.08195374e-02
 2.19008839e-17 0.00000000e+00 6.64401828e-01 2.48126961e-01]",0.04300274705070639,15845.180524566837,0.0,15845.180524449917,"[0.00000000e+00 0.00000000e+00 3.65798595e-16 3.95742132e-01
 7.78522118e-17 7.57062274e-17 1.08122864e-17 0.00000000e+00
 3.47865152e-17 0.00000000e+00 6.04257868e-01 0.00000000e+00]",0.04394095371352624,15482.7514086242,0.0,15482.75140850995,"[7.15246144e-17 1.54746740e-12 4.34312231e-13 1.00000000e+00
 1.78815836e-17 1.70293439e-12 1.54463151e-16 1.47446432e-17
 3.01723994e-17 6.80331549e-13 1.10858967e-16 4.49291289e-13]"
2022-01,-0.03852634221222839,6132.524950773586,-0.03852634221222847,6378.255817053253,"[9.94717818e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.39315146e-15
 4.62601895e-16 2.04675625e-15 7.75314708e-01 2.24685292e-01]",-0.033162231285793764,5386.362280890228,-0.033162231285793826,5571.112812456407,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.004015904311310048,1340.6290058620418,-0.004015904311310096,1346.034551811941,"[1.00000000e+00 0.00000000e+00 2.27424607e-11 1.96191813e-11
 2.06366868e-12 2.61526772e-11 2.65755057e-11 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.53479223e-12 0.00000000e+00]",-0.021849791427415832,5624.21686949431,-0.02184979142741576,5749.849890294698,"[4.66102791e-01 1.92987987e-17 0.00000000e+00 1.73472348e-18
 5.97395397e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.00648004e-17 3.62123526e-17 3.93400791e-01 1.40496418e-01]",-0.030332446512898015,8924.157507466374,-0.030332446512897987,9203.316616408998,"[2.16038429e-01 5.24753851e-17 1.48617013e-16 5.32560107e-16
 6.78981611e-17 0.00000000e+00 0.00000000e+00 4.09394740e-16
 1.73472348e-17 3.07913417e-16 5.82166145e-01 2.01795427e-01]",-0.03920368933118945,13373.361345222655,-0.03920368933118956,13919.039026924214,"[3.43497973e-17 2.88771528e-17 0.00000000e+00 1.11022302e-16
 0.00000000e+00 1.08606058e-17 0.00000000e+00 0.00000000e+00
 1.93940055e-17 1.23229861e-17 7.98847336e-01 2.01152664e-01]",-0.04499353056202837,15132.249910373881,-0.04499353056202843,15845.180524449917,"[1.37343417e-13 2.73745035e-13 1.31894887e-17 4.24171819e-17
 4.97623387e-13 9.65677669e-18 5.33671000e-18 1.00573195e-14
 2.16740946e-13 9.62853858e-18 1.00000000e+00 2.64620052e-13]",-0.04499353056216515,14786.127759933863,-0.04499353056216525,15482.75140850995,"[9.82280891e-14 1.07861622e-18 9.65313008e-13 2.41616046e-18
 2.16491030e-18 1.37591820e-18 2.30732466e-13 1.35591073e-18
 1.99921983e-19 6.49369630e-13 1.00000000e+00 1.79073476e-12]"
2022-02,0.0003875534950170678,6134.901632251538,-0.038153719735785886,6378.255817053253,"[2.93765100e-16 0.00000000e+00 2.45388610e-16 2.50976849e-17
 4.96566887e-17 2.80322868e-16 1.08794532e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.09774799e-01 2.90225201e-01]",-0.007119412357697197,5348.014546704624,-0.0400455480442662,5571.112812456407,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.0008188059187665964,1339.5312908971719,-0.00483142198385729,1346.034551811941,"[1.00000000e+00 0.00000000e+00 4.60674554e-12 3.97747113e-12
 4.07215928e-13 5.23874000e-12 5.29919164e-12 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.59021407e-12 0.00000000e+00]",0.0013883763102546798,5632.025398959651,-0.02049175084996294,5749.849890294698,"[4.08756969e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.94649591e-17 7.74662452e-17 0.00000000e+00
 2.75387352e-17 1.32272665e-17 4.01846122e-01 1.89396910e-01]",0.0020886315640020747,8942.796784518594,-0.028307168254096095,9203.316616408998,"[1.33939996e-01 0.00000000e+00 3.90312782e-18 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.57786717e-18 0.00000000e+00
 7.91467586e-18 0.00000000e+00 5.92510133e-01 2.73549870e-01]",-0.019905990679150554,13107.15133893574,-0.0583292917359251,13919.039026924214,"[1.08291844e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.01296095e-18 9.38803483e-18 1.43848972e-17
 4.77599230e-18 5.69193526e-18 9.51614469e-01 4.83855307e-02]",-0.023966176102321213,14769.587744197526,-0.06788138378743491,15845.180524449917,"[9.92645097e-13 5.40813163e-18 3.95745810e-16 7.31071462e-13
 5.56033156e-14 2.60698431e-13 3.75030289e-18 5.27189627e-13
 1.47505069e-16 2.13233219e-13 1.00000000e+00 3.18010537e-16]",-0.02396617610242502,14431.760818166333,-0.06788138378766752,15482.75140850995,"[1.51206401e-17 8.31547075e-18 5.92354429e-17 2.66839918e-12
 4.16118166e-17 2.01491289e-13 1.21007826e-12 1.91358729e-19
 1.08930587e-16 3.43366497e-12 1.00000000e+00 5.02056978e-18]"
2022-03,0.029376186913101066,6315.121649294048,-0.009898343625073355,6378.255817053253,"[0.00000000e+00 0.00000000e+00 1.02287344e-15 3.32794062e-16
 8.74282440e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.16921122e-16 7.06656652e-01 2.93343348e-01]",0.016728977806105272,5437.481363363174,-0.023986491322626792,5571.112812456407,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.00053495516515778,1338.814701714216,-0.005363792554869774,1346.034551811941,"[1.00000000e+00 3.48707174e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.67695588e-12
 1.44703693e-13 6.20711815e-13 0.00000000e+00 3.49052731e-12]",0.015925934624024363,5721.720667264328,-0.00489216651030685,5749.849890294698,"[4.36643361e-01 0.00000000e+00 0.00000000e+00 9.50845305e-17
 0.00000000e+00 2.32290315e-17 4.77048956e-18 1.34170019e-17
 1.43114687e-17 1.57480366e-17 3.79323397e-01 1.84033241e-01]",0.023661961029483036,9154.40089352846,-0.005315010336696481,9203.316616408998,"[1.79260374e-01 9.83235845e-18 0.00000000e+00 1.03737819e-16
 8.23993651e-17 5.10388173e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.98886175e-17 5.63006902e-01 2.57732723e-01]",0.03216900586900717,13528.79536728393,-0.028036681195105953,13919.039026924214,"[2.87943631e-18 0.00000000e+00 6.62774791e-17 1.38777878e-16
 5.47110793e-17 2.21744428e-17 2.44270084e-17 0.00000000e+00
 0.00000000e+00 3.23720856e-17 8.41201279e-01 1.58798721e-01]",0.0354652807872573,15293.395320657526,-0.034823535336426556,15845.180524449917,"[8.94890988e-17 3.63007125e-20 1.53449671e-20 8.09079166e-17
 5.42478257e-20 6.65961161e-13 2.94687530e-20 2.90586726e-13
 2.06772664e-20 1.56763398e-13 1.00000000e+00 6.46779568e-13]",0.035465280787223774,14943.587267836656,-0.034823535336698755,15482.75140850995,"[4.35786987e-23 5.64839841e-13 8.75313710e-13 2.60416689e-13
 7.61890551e-15 8.18840610e-22 0.00000000e+00 2.53394528e-13
 6.63066824e-13 0.00000000e+00 1.00000000e+00 6.30343000e-13]"
2022-04,-0.05779905956129949,5950.11355694965,-0.06712528823362902,6378.255817053253,"[1.69072989e-16 1.93275119e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.54134169e-16 4.50262142e-16 2.47682922e-16
 8.51253447e-16 0.00000000e+00 6.83173032e-01 3.16826968e-01]",-0.0475720118738342,5178.809435381509,-0.07041741754644923,5571.112812456407,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",-0.0048406984940440045,1332.333903403824,-0.010178526546370926,1346.034551811941,"[1.00000000e+00 9.37541711e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.69620217e-12
 6.66036670e-13 2.60154398e-12 0.00000000e+00 1.27941685e-11]",-0.03849448209466022,5501.465993487674,-0.04319832718883186,5749.849890294698,"[3.24889935e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.76559806e-18 1.04693272e-17 0.00000000e+00
 0.00000000e+00 1.77397236e-02 4.20936876e-01 2.36433466e-01]",-0.05279705312679206,8671.075503208885,-0.05783144658037253,9203.316616408998,"[1.38237925e-03 2.11419424e-18 9.14931108e-17 0.00000000e+00
 2.13262567e-16 1.34170019e-17 0.00000000e+00 5.28548559e-18
 0.00000000e+00 7.19380808e-02 5.84309367e-01 3.42370172e-01]",-0.0751493053505986,12512.115793202147,-0.10107904942955616,13919.039026924214,"[1.06083109e-17 6.12834054e-15 8.00339410e-14 2.44687316e-13
 3.71750723e-18 1.14203873e-13 5.99560881e-18 5.34622513e-13
 6.24188095e-18 3.65199031e-18 1.00000000e+00 3.59385033e-14]",-0.0751493053506408,14144.107285857373,-0.10735587619668148,15845.180524449917,"[9.31673480e-13 1.57535992e-13 5.80278480e-13 9.21365423e-17
 1.36471191e-16 1.16010632e-13 4.95779725e-13 4.24123167e-17
 1.53910226e-19 5.65409043e-17 1.00000000e+00 1.47551928e-18]",-0.07514930535070363,13820.587065211112,-0.1073558761969938,15482.75140850995,"[6.84812028e-19 9.62622294e-17 6.43915891e-19 1.24502528e-12
 4.41252567e-13 1.87766428e-17 3.98400916e-19 1.01985724e-12
 2.09733653e-13 3.77871629e-13 1.00000000e+00 2.59668616e-13]"
